date,festival,kind,venue,tier,evidence,source_url
2018-06-26,Brahmotsavams,announced_dates,other_temple,major,APPALAYAGUNTA BRAHMOTSAVAMS FROM JUNE 23 TO JULY 1_ జూన్‌ 19న అప్పలాయగుంట శ్రీ ప్రసన్న వేంకటేశ్వరస్వామివారి ఆలయంలో కోయిల్‌ ఆళ్వార్‌ తిరుమంజనం,https://news.tirumala.org/appalayagunta/
2018-06-27,Brahmotsavams,announced_dates,other_temple,major,APPALAYAGUNTA BRAHMOTSAVAMS FROM JUNE 23 TO JULY 1_ జూన్‌ 19న అప్పలాయగుంట శ్రీ ప్రసన్న వేంకటేశ్వరస్వామివారి ఆలయంలో కోయిల్‌ ఆళ్వార్‌ తిరుమంజనం,https://news.tirumala.org/appalayagunta/
2018-06-27,Teppotsavam,same_day_report,unspecified,minor,TEPPOTSAVAMS CONCLUDES IN SRI PAT_ వైభవంగా ముగిసిన శ్రీ పద్మావతి అమ్మవారి తెప్పోత్సవాలు,https://news.tirumala.org/teppotsavams-concludes-in-sri-pat/
2018-06-28,Brahmotsavams,announced_dates,other_temple,major,APPALAYAGUNTA BRAHMOTSAVAMS FROM JUNE 23 TO JULY 1_ జూన్‌ 19న అప్పలాయగుంట శ్రీ ప్రసన్న వేంకటేశ్వరస్వామివారి ఆలయంలో కోయిల్‌ ఆళ్వార్‌ తిరుమంజనం,https://news.tirumala.org/appalayagunta/
2018-06-29,Brahmotsavams,announced_dates,other_temple,major,APPALAYAGUNTA BRAHMOTSAVAMS FROM JUNE 23 TO JULY 1_ జూన్‌ 19న అప్పలాయగుంట శ్రీ ప్రసన్న వేంకటేశ్వరస్వామివారి ఆలయంలో కోయిల్‌ ఆళ్వార్‌ తిరుమంజనం,https://news.tirumala.org/appalayagunta/
2018-06-30,Brahmotsavams,announced_dates,other_temple,major,APPALAYAGUNTA BRAHMOTSAVAMS FROM JUNE 23 TO JULY 1_ జూన్‌ 19న అప్పలాయగుంట శ్రీ ప్రసన్న వేంకటేశ్వరస్వామివారి ఆలయంలో కోయిల్‌ ఆళ్వార్‌ తిరుమంజనం,https://news.tirumala.org/appalayagunta/
2018-07-01,Brahmotsavams,announced_dates,other_temple,major,APPALAYAGUNTA BRAHMOTSAVAMS FROM JUNE 23 TO JULY 1_ జూన్‌ 19న అప్పలాయగుంట శ్రీ ప్రసన్న వేంకటేశ్వరస్వామివారి ఆలయంలో కోయిల్‌ ఆళ్వార్‌ తిరుమంజనం,https://news.tirumala.org/appalayagunta/
2018-07-24,Pavitrotsavam,same_day_report,unspecified,minor,SRI KT PAVITROTSAVAMS COMMENCE,https://news.tirumala.org/sri-kt-pavitrotsavams-commence-_/
2018-07-31,Brahmotsavams,same_day_report,unspecified,major,"BRAHMOTSAVAM WORKS TO COMPLETE BY AUGUST END-TTD EO_ అంగరంగ వైభవంగా శ్రీవారి సాలకట్ల, నవరాత్రి బ్రహ్మూెత్సవాలు : టిటిడి ఈవో శ్రీ అనిల్‌కుమార్‌ సింఘాల్",https://news.tirumala.org/brahmotsavam-works-to-complete-by-august-end-ttd-eo/
2018-08-07,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAMS COMMENCE IN KRT_ శ్రీ కోదండరామాలయంలో వైభవంగా పవిత్రోత్సవాలు ప్రారంభం,https://news.tirumala.org/pavitrotsavams-commence-in-krt/
2018-08-09,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAMS CONCLUDES IN SRI KRT_ ఘనంగా ముగిసిన శ్రీ కోదండరామస్వామివారి ఆలయ పవిత్రోత్సవాలు,https://news.tirumala.org/pavitrotsavams-concludes-in-sri-krt_-%e0%b0%98%e0%b0%a8%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%ae%e0%b1%81%e0%b0%97%e0%b0%bf%e0%b0%b8%e0%b0%bf%e0%b0%a8-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%95/
2018-08-15,Independence Day,fixed_national_holiday,national,major,fixed calendar date,
2018-08-20,Pavitrotsavam,same_day_report,unspecified,minor,"ANKURARPANAM PERFORMED FOR PAVITROTSAVAMS_ ఆగస్టు 20, తిరుమల, 2018",https://news.tirumala.org/ankurarpanam-performed-for-pavitrotsavams_/
2018-08-21,Pavitrotsavam,same_day_report,unspecified,minor,PAVITRA PRATISHTA PERFORMED ON DAY ONE OF PAVITROTSAVAMS_ శ్రీవారి ఆలయంలో శాస్త్రోక్తంగా పవిత్రోత్సవాలు ప్రారంభం,https://news.tirumala.org/pavitra-pratishta-performed-on-day-one-of-pavitrotsavams/
2018-08-23,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAMS CONCLUDES WITH PURNAHUTI,https://news.tirumala.org/pavitrotsavams-concludes-with-purnahuti-_/
2018-08-23,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAMS IN KARVETINAGARAM FROM AUGUST 23 TO 25,https://news.tirumala.org/teppotsavams-in-karvetinagaram-from-august-23-to-25/
2018-08-24,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAMS IN KARVETINAGARAM FROM AUGUST 23 TO 25,https://news.tirumala.org/teppotsavams-in-karvetinagaram-from-august-23-to-25/
2018-08-25,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAMS IN KARVETINAGARAM FROM AUGUST 23 TO 25,https://news.tirumala.org/teppotsavams-in-karvetinagaram-from-august-23-to-25/
2018-08-26,Garuda Seva,same_day_report,unspecified,minor,SRAVANA POURNAMI GARUDA SEVA OBSERVED,https://news.tirumala.org/sravana-pournami-garuda-seva-observed/
2018-09-12,Brahmotsavams,same_day_report,unspecified,major,BEEJAVAPANAM HELD FOR BRAHMOTSAVAMS_ శ్రీవారి బ్రహ్మోత్సవాలకు శాస్త్రోక్తంగా అంకురార్పణ,https://news.tirumala.org/ankurarpanam-5/
2018-09-22,Pavitrotsavam,same_day_report,unspecified,minor,SRI GT PAVITROTSAVAMS ENDS WITH PURNAHUTI_ పూర్ణాహుతితో ముగిసిన శ్రీ‌ గోవిందరాజస్వామివారి ప‌విత్రోత్స‌వాలు,https://news.tirumala.org/sri-gt-pavitrotsavams-ends-with-purnahuti/
2018-09-25,Garuda Seva,same_day_report,unspecified,minor,GARUDA SEVA OBSERVED ON FULL MOON DAY_ తిరుమలలో వైభవంగా పౌర్ణమి గరుడసేవ,https://news.tirumala.org/garuda-seva-5/
2018-09-25,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAMS CONCLUDES IN SRI PAT_ శ్రీ పద్మావతి అమ్మవారి ఆలయంలో ముగిసిన పవిత్రోత్సవాలు,https://news.tirumala.org/pavithrotsavam-20/
2018-10-02,Gandhi Jayanti,fixed_national_holiday,national,major,fixed calendar date,
2018-10-10,Navaratri Brahmotsavams,same_day_report,tirumala,major,CULTURAL BONANZA BEGINS AT NAVARATRI BRAHMOTSAVAM IN TIRUMALA_ నాదనీరాజనం వేదికపై అల‌రించిన చిల్కొండ సిస్ట‌ర్స్ గాత్రం,https://news.tirumala.org/cultural-bonanza-begins-at-navaratri-brahmotsavam-in-tirumala/
2018-10-24,Garuda Seva,same_day_report,unspecified,minor,POURNAMI GARUDA SEVA OBSERVED IN SRI GT_ వైభ‌వంగా శ్రీ గోవిందరాజస్వామివారి పౌర్ణమి గరుడసేవ,https://news.tirumala.org/pournami-garuda-seva-observed-in-sri-gt/
2018-12-25,Christmas,fixed_national_holiday,national,major,fixed calendar date,
2019-01-01,New Year's Day,fixed_national_holiday,national,major,fixed calendar date,
2019-01-26,Republic Day,fixed_national_holiday,national,major,fixed calendar date,
2019-02-19,Garuda Seva,announced_dates,tirumala,minor,KUMARADHARA MUKKOTI AND POURNAMI GARUDA SEVA IN TIRUMALA ON FEBRUARY 19,https://news.tirumala.org/kumaradhara-mukkoti-and-pournami-garuda-seva-in-tirumala-on-february-19-2/
2019-03-16,Teppotsavam,announced_dates,tirumala,minor,SRIVARI ANNUAL TEPPOTSAVAM FROM MARCH 16 TO MARCH 20_ శ్రీవారి సాలకట్ల తెప్పోత్సవాల ఏర్పాట్ల‌ను ప‌రిశీలించిన తిరుమ‌ల జెఈవో శ్రీ కె.ఎస్‌.శ్రీ‌నివాస‌రాజ,https://news.tirumala.org/srivari-annual-teppotsavam-from-march-16-to-march-20-2/
2019-03-17,Teppotsavam,announced_dates,tirumala,minor,SRIVARI ANNUAL TEPPOTSAVAM FROM MARCH 16 TO MARCH 20_ శ్రీవారి సాలకట్ల తెప్పోత్సవాల ఏర్పాట్ల‌ను ప‌రిశీలించిన తిరుమ‌ల జెఈవో శ్రీ కె.ఎస్‌.శ్రీ‌నివాస‌రాజ,https://news.tirumala.org/srivari-annual-teppotsavam-from-march-16-to-march-20-2/
2019-03-18,Teppotsavam,announced_dates,tirumala,minor,SRIVARI ANNUAL TEPPOTSAVAM FROM MARCH 16 TO MARCH 20_ శ్రీవారి సాలకట్ల తెప్పోత్సవాల ఏర్పాట్ల‌ను ప‌రిశీలించిన తిరుమ‌ల జెఈవో శ్రీ కె.ఎస్‌.శ్రీ‌నివాస‌రాజ,https://news.tirumala.org/srivari-annual-teppotsavam-from-march-16-to-march-20-2/
2019-03-19,Teppotsavam,announced_dates,tirumala,minor,SRIVARI ANNUAL TEPPOTSAVAM FROM MARCH 16 TO MARCH 20_ శ్రీవారి సాలకట్ల తెప్పోత్సవాల ఏర్పాట్ల‌ను ప‌రిశీలించిన తిరుమ‌ల జెఈవో శ్రీ కె.ఎస్‌.శ్రీ‌నివాస‌రాజ,https://news.tirumala.org/srivari-annual-teppotsavam-from-march-16-to-march-20-2/
2019-03-20,Teppotsavam,same_day_report,unspecified,minor,TEPPOTSAVAMS CONCLUDES ON A GRAND NOTE,https://news.tirumala.org/teppotsavams-concludes-on-a-grand-note/
2019-04-06,Ugadi,announced_dates,tirumala,major,UGADI ASTHANAM ON APRIL 6 AND KOIL ALWAR TIRUMANJANAM ON APRIL 3 IN SRIVARI TEMPLE_ ఏప్రిల్ 6న తిరుమల శ్రీవారి ఆలయంలో ఉగాది ఆస్థానం,https://news.tirumala.org/ugadi-asthanam-on-april-6-and-koil-alwar-tirumanjanam-on-april-2-in-srivari-temple/
2019-05-18,Garuda Seva,same_day_report,unspecified,minor,POURNAMI GARUDA SEVA OBSERVED,https://news.tirumala.org/pournami-garuda-seva-observed-4/
2019-05-22,Vasanthotsavam,same_day_report,unspecified,minor,VASANTHOTSAVAM COMMENCES AT SKVST,https://news.tirumala.org/vasanthotsavam-commences-at-skvst/
2019-05-26,Vasanthotsavam,same_day_report,unspecified,minor,VASANTHOTSAVAM CONCLUDES,https://news.tirumala.org/vasanthotsavam-concludes-2/
2019-06-13,Teppotsavam,same_day_report,unspecified,minor,TEPPOTSAVAM BEGINS AT SRI PAT_ వైభవంగా తిరుచానూరు శ్రీ పద్మావతి అమ్మవారి తెప్పోత్సవాలు ప్రారంభం,https://news.tirumala.org/float-9/
2019-06-17,Teppotsavam,same_day_report,unspecified,minor,TEPPOTSAVAM CONCLUDES,https://news.tirumala.org/teppotsavam-concludes/
2019-07-17,Anivara Asthanam,same_day_report,unspecified,minor,ANIVARA ASTHANAM HELD IN LOCAL TEMPLES,https://news.tirumala.org/anivara-asthanam-held-in-local-temples/
2019-07-28,Pavitrotsavam,same_day_report,unspecified,minor,PAVITHROTSAVAM BEGINS IN SRI KRT_ శ్రీ కోదండరామాలయంలో వైభవంగా పవిత్రోత్సవాలు ప్రారంభం,https://news.tirumala.org/pavithrotsavam-begins-in-sri-krt_-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%95%e0%b1%8b%e0%b0%a6%e0%b0%82%e0%b0%a1%e0%b0%b0%e0%b0%be%e0%b0%ae%e0%b0%be%e0%b0%b2%e0%b0%af%e0%b0%82%e0%b0%b2%e0%b1%8b/
2019-07-30,Pavitrotsavam,same_day_report,unspecified,minor,PAVITHROTSAVAM CONCLUDES IN SRI KRT_ ఘనంగా ముగిసిన శ్రీ కోదండరామస్వామివారి ఆలయ పవిత్రోత్సవాలు,https://news.tirumala.org/krt-9/
2019-08-09,Varalakshmi Vratam,same_day_report,unspecified,major,VARALAKSHMI VRATAM OBSERVED AT ANANDANILAYA ASTALAKSHMI VRATA MANDAPAM_ శ్రీ పద్మావతి అమ్మవారి ఆలయంలో శోభాయమానంగా వరలక్ష్మీవ్రతం,https://news.tirumala.org/varalakshmi-vratam-observed-at-anandanilaya-astalakshmi-vrata-mandapam/
2019-08-13,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAMS CONCLUDES WITH PURNAHUTI_ పూర్ణాహుతితో ఘనంగా ముగిసిన పవిత్రోత్సవాలు,https://news.tirumala.org/pavitrotsavams-concludes-with-purnahuti_/
2019-08-15,Independence Day,fixed_national_holiday,national,major,fixed calendar date,
2019-09-02,Pavitrotsavam,same_day_report,other_temple,minor,PAVITROTSAVAMS CONCLUDES AT VONTIMITTA_ ఘనంగా ముగిసిన ఒంటిమిట్ట శ్రీ కోదండరామస్వామివారి ఆలయ పవిత్రోత్సవాలు,https://news.tirumala.org/pavitrotsavams-concludes-at-vontimitta/
2019-09-07,Pavitrotsavam,announced_dates,unspecified,minor,PAVITHROTSAVAMS FROM SEP 7-9 AT PITHAPURAM TEMPLE_ సెప్టెంబ‌రు 7 నుండి 9వ తేదీ వ‌ర‌కు పిఠాపురంలోని శ్రీ వేంకటేశ్వరాల‌యంలో పవిత్రోత్సవాలు,https://news.tirumala.org/pavithrotsavams-from-sep-7-9-at-pithapuram-temple/
2019-09-08,Pavitrotsavam,announced_dates,unspecified,minor,PAVITHROTSAVAMS FROM SEP 7-9 AT PITHAPURAM TEMPLE_ సెప్టెంబ‌రు 7 నుండి 9వ తేదీ వ‌ర‌కు పిఠాపురంలోని శ్రీ వేంకటేశ్వరాల‌యంలో పవిత్రోత్సవాలు,https://news.tirumala.org/pavithrotsavams-from-sep-7-9-at-pithapuram-temple/
2019-09-09,Pavitrotsavam,announced_dates,unspecified,minor,PAVITHROTSAVAMS FROM SEP 7-9 AT PITHAPURAM TEMPLE_ సెప్టెంబ‌రు 7 నుండి 9వ తేదీ వ‌ర‌కు పిఠాపురంలోని శ్రీ వేంకటేశ్వరాల‌యంలో పవిత్రోత్సవాలు,https://news.tirumala.org/pavithrotsavams-from-sep-7-9-at-pithapuram-temple/
2019-09-11,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAM ENDS IN SRI GT_ పూర్ణాహుతితో ముగిసిన శ్రీ‌ గోవిందరాజస్వామివారి ప‌విత్రోత్స‌వాలు,https://news.tirumala.org/pavitrotsavam-ends-in-sri-gt/
2019-09-12,Pavitrotsavam,announced_dates,unspecified,minor,SEP 12-14 PAVITROTSAVAMS AT SRI PAT_ సెప్టెంబరు 12 నుండి 14వ తేదీ వరకు తిరుచానూరు శ్రీ పద్మావతి అమ్మవారి పవిత్రోత్సవాలు,https://news.tirumala.org/sep-12-14-pavitrotsavams-at-sri-pat/
2019-09-13,Pavitrotsavam,same_day_report,other_temple,minor,PAVITROTSAVAMS OBSERVED AT NARAYANAVANAM,https://news.tirumala.org/pavitrotsavams-observed-at-narayanavanam/
2019-09-14,Garuda Seva,same_day_report,unspecified,minor,GARUDA SEVA OBSERVED ON FULL MOON DAY_ తిరుమలలో ఘనంగా మాదిరి బ్రహ్మోత్సవ గరుడసేవ,https://news.tirumala.org/garuda-seva-8/
2019-09-14,Pavitrotsavam,same_day_report,unspecified,minor,PAVITHROTSAVAM ENDS IN SRI PAT_ శ్రీ పద్మావతి అమ్మవారి ఆలయంలో ముగిసిన పవిత్రోత్సవాలు,https://news.tirumala.org/pavithrotsavam-ends-in-sri-pat/
2019-09-30,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,ANNUAL BRAHMOTSAVAMS AT TIRUMALA FROM SEP 30 TO OCT 8_ సెప్టెంబర్‌ 30 నుండి అక్టోబర్‌ 8 వరకు శ్రీవారి వార్షిక బ్రహ్మోత్సవాలు,https://news.tirumala.org/annual-brahmotsavams-at-tirumala-from-sep-30-to-oct-8/
2019-10-01,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,ANNUAL BRAHMOTSAVAMS AT TIRUMALA FROM SEP 30 TO OCT 8_ సెప్టెంబర్‌ 30 నుండి అక్టోబర్‌ 8 వరకు శ్రీవారి వార్షిక బ్రహ్మోత్సవాలు,https://news.tirumala.org/annual-brahmotsavams-at-tirumala-from-sep-30-to-oct-8/
2019-10-02,Brahmotsavams,announced_dates,unspecified,major,NO COTTAGE ALLOTMENT EVEN TO SELF DONORS FROM OCT 2-4 DURING BRAHMOTSAVAMS_ శ్రీవారి బ్రహ్మోత్సవాల రోజుల్లో స్వయంగా వచ్చే కాటేజి దాతలకు గదుల కేటాయింపు,https://news.tirumala.org/cottage/
2019-10-02,Gandhi Jayanti,fixed_national_holiday,national,major,fixed calendar date,
2019-10-02,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,ANNUAL BRAHMOTSAVAMS AT TIRUMALA FROM SEP 30 TO OCT 8_ సెప్టెంబర్‌ 30 నుండి అక్టోబర్‌ 8 వరకు శ్రీవారి వార్షిక బ్రహ్మోత్సవాలు,https://news.tirumala.org/annual-brahmotsavams-at-tirumala-from-sep-30-to-oct-8/
2019-10-03,Brahmotsavams,announced_dates,unspecified,major,NO COTTAGE ALLOTMENT EVEN TO SELF DONORS FROM OCT 2-4 DURING BRAHMOTSAVAMS_ శ్రీవారి బ్రహ్మోత్సవాల రోజుల్లో స్వయంగా వచ్చే కాటేజి దాతలకు గదుల కేటాయింపు,https://news.tirumala.org/cottage/
2019-10-03,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,ANNUAL BRAHMOTSAVAMS AT TIRUMALA FROM SEP 30 TO OCT 8_ సెప్టెంబర్‌ 30 నుండి అక్టోబర్‌ 8 వరకు శ్రీవారి వార్షిక బ్రహ్మోత్సవాలు,https://news.tirumala.org/annual-brahmotsavams-at-tirumala-from-sep-30-to-oct-8/
