darshan_date,pilgrims,post_id,post_datetime,date_source,darshan_wait_hours,waiting_compartments,title,link
2014-10-23,26354,10563,2014-10-23 18:38:11,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 11 compartments/ 9 hours; D,"About 26,354 pilgrims had Srivari Darshan from 3am to 6pm on Oct 23",https://news.tirumala.org/sarva-darshan-free-darshan-11-compartments-9-hours-divya-darshan-footpath-darshan-6-compartments-5-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-10-24,32014,10578,2014-10-24 18:23:23,month_day_year_inferred@title,24,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- Line outside/ 24 hours; Div,"About 32,014 pilgrims had Srivari Darshan from 3am to 6pm on Oct 24",https://news.tirumala.org/sarva-darshan-free-darshan-line-outside-24-hours-divya-darshan-footpath-darshan-line-outside-10-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-10-25,40200,10591,2014-10-25 18:13:41,month_day_year_inferred@title,32,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- Line outside/ 32 hours; Div,"About 40,200 pilgrims had Srivari Darshan from 3am to 6pm on Oct 25",https://news.tirumala.org/about-40200-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-oct-25/
2014-10-26,45000,10616,2014-10-26 18:47:51,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 15 compartments/ 20 hours;,"About 45,000 pilgrims had Srivari Darshan from 3am to 6pm on Oct 26",https://news.tirumala.org/sarva-darshan-free-darshan-15-compartments-20-hours-divya-darsha-footpath-darshan-8-compartments-9-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-10-27,32797,10622,2014-10-27 18:33:51,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 21 compartments/ 12 hours;,"About 32,797 pilgrims had Srivari Darshan from 3am to 6pm on Oct 27",https://news.tirumala.org/sarva-darshan-free-darshan-21-compartments-12-hours-divya-darshan-footpath-darshan-6-compartments-8-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-10-28,37261,10642,2014-10-28 18:55:41,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 13 compartments/ 12 hours;,"About 37,261 pilgrims had Srivari Darshan from 3am to 6pm on Oct 28",https://news.tirumala.org/sarva-darshan-free-darshan-13-compartments-12-hours-divya-darshan-footpath-darshan-4-compartments-4-hours-and-special-entry-darshan-rs-300-darshan-direct-line/
2014-10-29,32445,10684,2014-10-29 19:44:54,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 10 compartments/ 8 hours; D,"About 32,445 pilgrims had Srivari Darshan from 3am to 6pm on Oct 29",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-8-hours-divya-darshan-footpath-darshan-3-compartments-3-hours-and-special-entry-darshan-rs-300-darshan-after-8pm/
2014-10-30,32983,10702,2014-10-30 19:43:16,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 18 compartments/ 9 hours; D,"About 32,983 pilgrims had Srivari Darshan from 3am to 6pm on Oct 30",https://news.tirumala.org/sarva-darshan-free-darshan-18-compartments-9-hours-divya-darshan-footpath-darshan-3-compartments-3-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-10-31,33455,10761,2014-10-31 19:59:49,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 18 compartments/ 12 hours;,"About 33,455 pilgrims had Srivari Darshan from 3am to 6pm on Oct 31",https://news.tirumala.org/sarva-darshan-free-darshan-18-compartments-12-hours-divya-darshan-footpath-darshan-4-compartments-4-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-01,32172,10797,2014-11-01 18:28:50,month_day_year_inferred@title,20,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- Line Outside/ 20 hours; Div,"About 32,172 pilgrims had Srivari Darshan from 3am to 6pm on Nov 1",https://news.tirumala.org/sarva-darshan-free-darshan-line-outside-20-hours-divya-darshan-footpath-darshan-line-outside-8-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-03,41814,10836,2014-11-03 20:17:28,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 18 compartments/ 16 hours;,"About 41,814 pilgrims had Srivari Darshan from 3am to 6pm on Nov 3",https://news.tirumala.org/sarva-darshan-free-darshan-18-compartments-16-hours-divya-darshan-footpath-darshan-6-compartments-5-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-04,35255,10863,2014-11-04 19:04:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 17 compartments/ 11 hours;,"About 35,255 pilgrims had Srivari Darshan from 3am to 6pm on Nov 4",https://news.tirumala.org/sarva-darshan-free-darshan-17-compartments-11-hours-divya-darshan-footpath-darshan-7-compartments-5-hours-and-special-entry-darshan-rs-300-darshan-direct/
2014-11-05,45670,10873,2014-11-05 18:11:03,month_day_year_inferred@title,18,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- Line outside/ 18 hours; Div,"About 45,670 pilgrims had Srivari Darshan from 3am to 6pm on Nov 5",https://news.tirumala.org/sarva-darshan-free-darshan-line-outside-18-hours-divya-darshan-footpath-darshan-line-outside-10-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-06,34159,10915,2014-11-06 21:34:28,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 10 compartments/ 7 hours; D,"About 34,159 pilgrims had Srivari Darshan from 3am to 6pm on Nov 6",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-7-hours-divya-darshan-footpath-darshan-3-compartments-3-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-07,25500,10940,2014-11-07 18:13:21,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 20 compartments/ 16 hours;,"About 25,500 pilgrims had Srivari Darshan from 3am to 6pm on Nov 7",https://news.tirumala.org/about-25500-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-7/
2014-11-08,39251,10944,2014-11-08 18:16:35,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 28 compartments/ 15 hours;,"About 39,251 pilgrims had Srivari Darshan from 3am to 6pm on Nov 8",https://news.tirumala.org/about-39251-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-8/
2014-11-09,38821,10949,2014-11-09 18:20:20,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 15 compartments/ 8 hours; D,"About 38,821 pilgrims had Srivari Darshan from 3am to 6pm on Nov 9",https://news.tirumala.org/about-38821-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-9/
2014-11-10,35612,10953,2014-11-10 18:23:40,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 14 compartments/ 8 hours; D,"About 35,612 pilgrims had Srivari Darshan from 3am to 6pm on Nov 10",https://news.tirumala.org/sarva-darshan-free-darshan-14-compartments-8-hours-divya-darshan-footpath-darshan-5-compartments-3-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-11,31885,11040,2014-11-11 18:57:24,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 14 compartments/ 8 hours; D,"About 31,885 pilgrims had Srivari Darshan from 3am to 6pm on Nov 11",https://news.tirumala.org/sarva-darshan-free-darshan-14-compartments-8-hours-divya-darshan-footpath-darshan-5-compartments-3-hours-and-special-entry-darshan-rs-300-darshan-closed-2/
2014-11-12,29432,11050,2014-11-12 18:44:20,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 14 compartments/ 12 hours;,"About 29,432 pilgrims had Srivari Darshan from 3am to 6pm on Nov 12",https://news.tirumala.org/about-29432-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-12/
2014-11-13,25135,11079,2014-11-13 18:13:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 16 compartments/ 10 hours;,"About 25,135 pilgrims had Srivari Darshan from 3am to 6pm on Nov 13",https://news.tirumala.org/sarva-darshan-free-darshan-16-compartments-10-hours-divya-darshan-footpath-darshan-4-compartments-3-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-14,25750,11084,2014-11-14 18:08:46,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 17 compartments/ 10 hours;,"About 25,750 pilgrims had Srivari Darshan from 3am to 6pm on Nov 14",https://news.tirumala.org/about-25750-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-14/
2014-11-15,33842,11112,2014-11-15 18:02:11,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 22 compartments/ 14 hours;,"About 33,842 pilgrims had Srivari Darshan from 3am to 6pm on Nov 15",https://news.tirumala.org/about-33842-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-15/
2014-11-17,29130,11136,2014-11-17 19:04:45,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 12 compartments/ 8 hours; D,"About 29,130 pilgrims had Srivari Darshan from 3am to 6pm on Nov 17",https://news.tirumala.org/sarva-darshan-free-darshan-12-compartments-8-hours-divya-darshan-footpath-darshan-5-compartments-4-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-18,35255,11246,2014-11-18 21:35:33,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 16 compartments/ 10 hours;,"About 35,255 pilgrims had Srivari Darshan from 3am to 6pm on Nov 18",https://news.tirumala.org/sarva-darshan-free-darshan-16-compartments-10-hours-divya-darshan-footpath-darshan-8-compartments-4-hours-and-special-entry-darshan-rs-300-darshan-closed/
2014-11-19,26755,11325,2014-11-19 22:17:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 11 compartments/ 8 hours; D,"About 26,755 pilgrims had Srivari Darshan from 3am to 6pm on Nov 19",https://news.tirumala.org/sarva-darshan-free-darshan-11-compartments-8-hours-divya-darshan-footpath-darshan-3-compartments-5-hours-and-special-entry-darshan-rs-300-closed/
2014-11-20,26147,11381,2014-11-20 18:12:11,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 11 compartments/ 8 hours; D,"About 26,147 pilgrims had Srivari Darshan from 3am to 6pm on Nov 20",https://news.tirumala.org/sarva-darshan-free-darshan-11-compartments-8-hours-divya-darshan-footpath-darshan-2-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2014-11-21,32304,11426,2014-11-21 18:39:20,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 13 compartments/ 8 hours; D,"About 32,304 pilgrims had Srivari Darshan from 3am to 6pm on Nov 21",https://news.tirumala.org/sarva-darshan-free-darshan-13-compartments-8-hours-divya-darshan-footpath-darshan-2-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2014-11-22,39980,11478,2014-11-22 18:05:51,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 18 compartments/ 15 hours;,"About 39,980 pilgrims had Srivari Darshan from 3am to 6pm on Nov 22",https://news.tirumala.org/sarva-darshan-free-darshan-18-compartments-15-hours-divya-darshan-footpath-darshan-6-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2014-11-23,33149,11527,2014-11-23 18:14:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 19 compartments/ 10 hours;,"About 33,149 pilgrims had Srivari Darshan from 3am to 6pm on Nov 23",https://news.tirumala.org/sarva-darshan-free-darshan-19-compartments-10-hours-divya-darshan-footpath-darshan-5-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2014-11-26,21502,11785,2014-11-26 18:06:54,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 25 compartments/ 10 hours;,"About 21,502 pilgrims had Srivari Darshan from 3am to 6pm on Nov 26",https://news.tirumala.org/about-21502-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-26/
2014-11-27,32103,11793,2014-11-27 18:47:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 20 compartments/ 12 hours;,"About 32,103 pilgrims had Srivari Darshan from 3am to 6pm on Nov 27",https://news.tirumala.org/about-32103-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-nov-27/
2014-11-28,27141,11798,2014-11-28 18:50:10,month_day_year_inferred@title,20,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- Line outside/ 20 hours; Div,"About 27,141 pilgrims had Srivari Darshan from 3am to 6pm on Nov 28",https://news.tirumala.org/sarva-darshan-free-darshan-line-outside-20-hours-divya-darshan-footpath-darshan-line-outside-8-hours-and-special-entry-darshan-rs-300-closed/
2014-11-29,41818,11883,2014-11-29 18:00:44,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 24 compartments/ 15 hours;,"About 41,818 pilgrims had Srivari Darshan from 3am to 6pm on Nov 29",https://news.tirumala.org/sarva-darshan-free-darshan-24-compartments-15-hours-divya-darshan-footpath-darshan-10-compartments-8-hours-and-special-entry-darshan-rs-300-closed/
2014-11-30,42027,11888,2014-11-30 18:00:59,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 15 compartments/ 20 hours;,"About 42,027pilgrims had Srivari Darshan from 3am to 6pm on Nov 30",https://news.tirumala.org/sarva-darshan-free-darshan-15-compartments-20-hours-divya-darshan-footpath-darshan-6-compartments-8-hours-and-special-entry-darshan-rs-300-closed/
2014-12-01,40227,11923,2014-12-01 18:49:13,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 10 compartments/ 5 hours; D,"About 40,227 pilgrims had Srivari Darshan from 3am to 6pm on Dec 1",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-5-hours-divya-darshan-footpath-darshan-5-compartments-3-hours-and-special-entry-darshan-rs-300-closed/
2014-12-02,32274,11951,2014-12-02 18:49:18,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 12 compartments/ 8 hours; D,"About 32,274 pilgrims had Srivari Darshan from 3am to 6pm on Dec 2",https://news.tirumala.org/sarva-darshan-free-darshan-12-compartments-8-hours-divya-darshan-footpath-darshan-6-compartments-5-hours-and-special-entry-darshan-rs-300-closed/
2014-12-03,30274,11965,2014-12-03 18:25:30,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 10 compartments/ 8 hours; D,"About 30,274 pilgrims had Srivari Darshan from 3am to 6pm on Dec 3",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-8-hours-divya-darshan-footpath-darshan-4-compartments-7-hours-and-special-entry-darshan-rs-300-closed/
2014-12-06,30106,12018,2014-12-06 18:36:31,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 30 compartments/ 24 hours;,"About 30,106 pilgrims had Srivari Darshan from 3am to 6pm on Dec 6",https://news.tirumala.org/about-30106-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-dec-6/
2014-12-07,35106,12048,2014-12-07 18:23:10,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 28 compartments/ 14 hours;,"About 35,106 pilgrims had Srivari Darshan from 3am to 6pm on Dec 7",https://news.tirumala.org/about-35106-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-dec-7/
2014-12-08,37430,12060,2014-12-08 18:33:55,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 10 compartments/ 7 hours; D,"About 37,430 pilgrims had Srivari Darshan from 3am to 6pm on Dec 8",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-7-hours-divya-darshan-footpath-darshan-6-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2014-12-09,36663,12089,2014-12-09 19:01:18,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 12 compartments/ 8 hours; D,"About 36,663 pilgrims had Srivari Darshan from 3am to 6pm on Dec 9",https://news.tirumala.org/sarva-darshan-free-darshan-12-compartments-8-hours-divya-darshan-footpath-darshan-6-compartments-5-hours-and-special-entry-darshan-rs-300-closed-2/
2014-12-10,37090,12147,2014-12-10 18:45:19,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 14 compartments/ 10 hours;,"About 37,090 pilgrims had Srivari Darshan from 3am to 6pm on Dec 10",https://news.tirumala.org/about-37090-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-dec-10/
2014-12-11,23094,12161,2014-12-11 18:15:49,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 14 compartments/ 10 hours;,"About 23,094 pilgrims had Srivari Darshan from 3am to 6pm on Dec 11",https://news.tirumala.org/about-23094-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-dec-11/
2014-12-12,32016,12164,2014-12-12 18:09:58,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 24 compartments/ 14 hours;,"About 32,016 pilgrims had Srivari Darshan from 3am to 6pm on Dec 12",https://news.tirumala.org/about32016-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-dec-12/
2014-12-13,40000,12183,2014-12-13 20:28:18,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Darshan (Free darshan)- 28 compartments/ 16 hours;,"About 40,000 pilgrims had Srivari Darshan from 3am to 6pm on Dec 13",https://news.tirumala.org/sarva-darshan-free-darshan-28-compartments-16-hours-divya-darshan-footpath-darshan-11-compartments-10-hours-and-special-entry-darshan-rs-300-closed/
